id,uid,article_id,industry_id,created_at,updated_at,log_data
"744","csi_isLrPZ2tRwlJPbR","356","325","2022-01-11 10:36:36.626108","2022-01-11 10:36:36.626108","{""h"": [{""c"": {""id"": 744, ""uid"": ""csi_isLrPZ2tRwlJPbR"", ""article_id"": 356, ""created_at"": ""2022-01-11T10:36:36.626108"", ""updated_at"": ""2022-01-11T10:36:36.626108"", ""industry_id"": 325}, ""v"": 1, ""ts"": 1641897396626}], ""v"": 1}"
"745","csi_KFKnpC1PAQxnQXd","355","70","2022-01-11 10:36:40.822686","2022-01-11 10:36:40.822686","{""h"": [{""c"": {""id"": 745, ""uid"": ""csi_KFKnpC1PAQxnQXd"", ""article_id"": 355, ""created_at"": ""2022-01-11T10:36:40.822686"", ""updated_at"": ""2022-01-11T10:36:40.822686"", ""industry_id"": 70}, ""v"": 1, ""ts"": 1641897400823}], ""v"": 1}"
"746","csi_olZN2OkjnlxNPGc","357","586","2022-01-11 11:40:36.188984","2022-01-11 11:40:36.188984","{""h"": [{""c"": {""id"": 746, ""uid"": ""csi_olZN2OkjnlxNPGc"", ""article_id"": 357, ""created_at"": ""2022-01-11T11:40:36.188984"", ""updated_at"": ""2022-01-11T11:40:36.188984"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1641901236189}], ""v"": 1}"
"747","csi_uD24jutmZR0YJk0","357","240","2022-01-11 11:40:36.198215","2022-01-11 11:40:36.198215","{""h"": [{""c"": {""id"": 747, ""uid"": ""csi_uD24jutmZR0YJk0"", ""article_id"": 357, ""created_at"": ""2022-01-11T11:40:36.198215"", ""updated_at"": ""2022-01-11T11:40:36.198215"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1641901236198}], ""v"": 1}"
"748","csi_23yI7JVpnOtHloM","357","323","2022-01-11 11:40:36.205106","2022-01-11 11:40:36.205106","{""h"": [{""c"": {""id"": 748, ""uid"": ""csi_23yI7JVpnOtHloM"", ""article_id"": 357, ""created_at"": ""2022-01-11T11:40:36.205106"", ""updated_at"": ""2022-01-11T11:40:36.205106"", ""industry_id"": 323}, ""v"": 1, ""ts"": 1641901236205}], ""v"": 1}"
"749","csi_vktWN4185kCUzNM","357","410","2022-01-11 11:40:36.21013","2022-01-11 11:40:36.21013","{""h"": [{""c"": {""id"": 749, ""uid"": ""csi_vktWN4185kCUzNM"", ""article_id"": 357, ""created_at"": ""2022-01-11T11:40:36.21013"", ""updated_at"": ""2022-01-11T11:40:36.21013"", ""industry_id"": 410}, ""v"": 1, ""ts"": 1641901236210}], ""v"": 1}"
"750","csi_z5ybukd7IGmc0Eh","357","639","2022-01-11 11:40:36.216088","2022-01-11 11:40:36.216088","{""h"": [{""c"": {""id"": 750, ""uid"": ""csi_z5ybukd7IGmc0Eh"", ""article_id"": 357, ""created_at"": ""2022-01-11T11:40:36.216088"", ""updated_at"": ""2022-01-11T11:40:36.216088"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1641901236216}], ""v"": 1}"
"751","csi_HPzLuF9CIygqhJ6","358","586","2022-01-11 11:40:36.708315","2022-01-11 11:40:36.708315","{""h"": [{""c"": {""id"": 751, ""uid"": ""csi_HPzLuF9CIygqhJ6"", ""article_id"": 358, ""created_at"": ""2022-01-11T11:40:36.708315"", ""updated_at"": ""2022-01-11T11:40:36.708315"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1641901236708}], ""v"": 1}"
"752","csi_PVxjQtV7ecKffMs","358","1379","2022-01-11 11:40:36.716545","2022-01-11 11:40:36.716545","{""h"": [{""c"": {""id"": 752, ""uid"": ""csi_PVxjQtV7ecKffMs"", ""article_id"": 358, ""created_at"": ""2022-01-11T11:40:36.716545"", ""updated_at"": ""2022-01-11T11:40:36.716545"", ""industry_id"": 1379}, ""v"": 1, ""ts"": 1641901236717}], ""v"": 1}"
"753","csi_xdC11WldTg15y65","358","453","2022-01-11 11:40:36.722589","2022-01-11 11:40:36.722589","{""h"": [{""c"": {""id"": 753, ""uid"": ""csi_xdC11WldTg15y65"", ""article_id"": 358, ""created_at"": ""2022-01-11T11:40:36.722589"", ""updated_at"": ""2022-01-11T11:40:36.722589"", ""industry_id"": 453}, ""v"": 1, ""ts"": 1641901236723}], ""v"": 1}"
"754","csi_2DxiSm7blQwm3GX","359","215","2022-01-11 12:32:39.383653","2022-01-11 12:32:39.383653","{""h"": [{""c"": {""id"": 754, ""uid"": ""csi_2DxiSm7blQwm3GX"", ""article_id"": 359, ""created_at"": ""2022-01-11T12:32:39.383653"", ""updated_at"": ""2022-01-11T12:32:39.383653"", ""industry_id"": 215}, ""v"": 1, ""ts"": 1641904359384}], ""v"": 1}"
"792","csi_ccOjeluXHDDL4Py","219","586","2022-01-25 11:35:38.374411","2022-01-25 11:35:38.374411","{""h"": [{""c"": {""id"": 792, ""uid"": ""csi_ccOjeluXHDDL4Py"", ""article_id"": 219, ""created_at"": ""2022-01-25T11:35:38.374411"", ""updated_at"": ""2022-01-25T11:35:38.374411"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643110538374}], ""v"": 1}"
"793","csi_HfSKYnGMduiRKHq","219","272","2022-01-25 11:35:38.384829","2022-01-25 11:35:38.384829","{""h"": [{""c"": {""id"": 793, ""uid"": ""csi_HfSKYnGMduiRKHq"", ""article_id"": 219, ""created_at"": ""2022-01-25T11:35:38.384829"", ""updated_at"": ""2022-01-25T11:35:38.384829"", ""industry_id"": 272}, ""v"": 1, ""ts"": 1643110538385}], ""v"": 1}"
"794","csi_MXc4BXDCgvCrpGv","4","1320","2022-01-25 13:04:16.688775","2022-01-25 13:04:16.688775","{""h"": [{""c"": {""id"": 794, ""uid"": ""csi_MXc4BXDCgvCrpGv"", ""article_id"": 4, ""created_at"": ""2022-01-25T13:04:16.688775"", ""updated_at"": ""2022-01-25T13:04:16.688775"", ""industry_id"": 1320}, ""v"": 1, ""ts"": 1643115856689}], ""v"": 1}"
"796","csi_ruPEblqDGmcxDhw","119","586","2022-01-25 13:04:17.012501","2022-01-25 13:04:17.012501","{""h"": [{""c"": {""id"": 796, ""uid"": ""csi_ruPEblqDGmcxDhw"", ""article_id"": 119, ""created_at"": ""2022-01-25T13:04:17.012501"", ""updated_at"": ""2022-01-25T13:04:17.012501"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115857013}], ""v"": 1}"
"798","csi_y6OBgTbCuFRZ8B2","303","586","2022-01-25 13:04:18.652738","2022-01-25 13:04:18.652738","{""h"": [{""c"": {""id"": 798, ""uid"": ""csi_y6OBgTbCuFRZ8B2"", ""article_id"": 303, ""created_at"": ""2022-01-25T13:04:18.652738"", ""updated_at"": ""2022-01-25T13:04:18.652738"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115858653}], ""v"": 1}"
"799","csi_u7bn2K6JiiBgjsj","303","258","2022-01-25 13:04:18.661717","2022-01-25 13:04:18.661717","{""h"": [{""c"": {""id"": 799, ""uid"": ""csi_u7bn2K6JiiBgjsj"", ""article_id"": 303, ""created_at"": ""2022-01-25T13:04:18.661717"", ""updated_at"": ""2022-01-25T13:04:18.661717"", ""industry_id"": 258}, ""v"": 1, ""ts"": 1643115858662}], ""v"": 1}"
"800","csi_PUJ88EP3FV7R8yl","133","586","2022-01-25 13:04:18.830882","2022-01-25 13:04:18.830882","{""h"": [{""c"": {""id"": 800, ""uid"": ""csi_PUJ88EP3FV7R8yl"", ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.830882"", ""updated_at"": ""2022-01-25T13:04:18.830882"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115858831}], ""v"": 1}"
"801","csi_aEWWxdMiKVEGJUn","133","240","2022-01-25 13:04:18.837937","2022-01-25 13:04:18.837937","{""h"": [{""c"": {""id"": 801, ""uid"": ""csi_aEWWxdMiKVEGJUn"", ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.837937"", ""updated_at"": ""2022-01-25T13:04:18.837937"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1643115858838}], ""v"": 1}"
"802","csi_GnY8WRoFl3KDeOm","133","209","2022-01-25 13:04:18.844612","2022-01-25 13:04:18.844612","{""h"": [{""c"": {""id"": 802, ""uid"": ""csi_GnY8WRoFl3KDeOm"", ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.844612"", ""updated_at"": ""2022-01-25T13:04:18.844612"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1643115858845}], ""v"": 1}"
"803","csi_wVT08GxZDf3xmSQ","133","426","2022-01-25 13:04:18.850693","2022-01-25 13:04:18.850693","{""h"": [{""c"": {""id"": 803, ""uid"": ""csi_wVT08GxZDf3xmSQ"", ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.850693"", ""updated_at"": ""2022-01-25T13:04:18.850693"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1643115858851}], ""v"": 1}"
"804","csi_TUNPfdlVtR4fnGU","133","576","2022-01-25 13:04:18.856743","2022-01-25 13:04:18.856743","{""h"": [{""c"": {""id"": 804, ""uid"": ""csi_TUNPfdlVtR4fnGU"", ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.856743"", ""updated_at"": ""2022-01-25T13:04:18.856743"", ""industry_id"": 576}, ""v"": 1, ""ts"": 1643115858857}], ""v"": 1}"
"805","csi_XSnwmBRcvDx04pl","100","586","2022-01-25 13:04:19.502905","2022-01-25 13:04:19.502905","{""h"": [{""c"": {""id"": 805, ""uid"": ""csi_XSnwmBRcvDx04pl"", ""article_id"": 100, ""created_at"": ""2022-01-25T13:04:19.502905"", ""updated_at"": ""2022-01-25T13:04:19.502905"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115859503}], ""v"": 1}"
"806","csi_TGmoS3MrRwys4pA","100","576","2022-01-25 13:04:19.516487","2022-01-25 13:04:19.516487","{""h"": [{""c"": {""id"": 806, ""uid"": ""csi_TGmoS3MrRwys4pA"", ""article_id"": 100, ""created_at"": ""2022-01-25T13:04:19.516487"", ""updated_at"": ""2022-01-25T13:04:19.516487"", ""industry_id"": 576}, ""v"": 1, ""ts"": 1643115859516}], ""v"": 1}"
"807","csi_vZPULCKCWK6sfbx","100","137","2022-01-25 13:04:19.528573","2022-01-25 13:04:19.528573","{""h"": [{""c"": {""id"": 807, ""uid"": ""csi_vZPULCKCWK6sfbx"", ""article_id"": 100, ""created_at"": ""2022-01-25T13:04:19.528573"", ""updated_at"": ""2022-01-25T13:04:19.528573"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1643115859529}], ""v"": 1}"
"808","csi_CgOCbqj12Q1qfCz","97","586","2022-01-25 13:04:19.817927","2022-01-25 13:04:19.817927","{""h"": [{""c"": {""id"": 808, ""uid"": ""csi_CgOCbqj12Q1qfCz"", ""article_id"": 97, ""created_at"": ""2022-01-25T13:04:19.817927"", ""updated_at"": ""2022-01-25T13:04:19.817927"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115859818}], ""v"": 1}"
"809","csi_XQuIppuUPc5ZFLU","97","60","2022-01-25 13:04:19.823275","2022-01-25 13:04:19.823275","{""h"": [{""c"": {""id"": 809, ""uid"": ""csi_XQuIppuUPc5ZFLU"", ""article_id"": 97, ""created_at"": ""2022-01-25T13:04:19.823275"", ""updated_at"": ""2022-01-25T13:04:19.823275"", ""industry_id"": 60}, ""v"": 1, ""ts"": 1643115859823}], ""v"": 1}"
"810","csi_ZmicXCcqyp6siUB","302","586","2022-01-25 13:04:22.243631","2022-01-25 13:04:22.243631","{""h"": [{""c"": {""id"": 810, ""uid"": ""csi_ZmicXCcqyp6siUB"", ""article_id"": 302, ""created_at"": ""2022-01-25T13:04:22.243631"", ""updated_at"": ""2022-01-25T13:04:22.243631"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115862244}], ""v"": 1}"
"811","csi_kn24Hup7CNriIhT","302","1371","2022-01-25 13:04:22.249658","2022-01-25 13:04:22.249658","{""h"": [{""c"": {""id"": 811, ""uid"": ""csi_kn24Hup7CNriIhT"", ""article_id"": 302, ""created_at"": ""2022-01-25T13:04:22.249658"", ""updated_at"": ""2022-01-25T13:04:22.249658"", ""industry_id"": 1371}, ""v"": 1, ""ts"": 1643115862250}], ""v"": 1}"
"1203","csi_YxN8UoCsqbf520o","397","52","2022-02-09 11:52:43.126403","2022-02-09 11:52:43.126403","{""h"": [{""c"": {""id"": 1203, ""uid"": ""csi_YxN8UoCsqbf520o"", ""article_id"": 397, ""created_at"": ""2022-02-09T11:52:43.126403"", ""updated_at"": ""2022-02-09T11:52:43.126403"", ""industry_id"": 52}, ""v"": 1, ""ts"": 1644407563126}], ""v"": 1}"
"819","csi_0nSWKq1bkjSrv83","131","586","2022-01-25 13:04:23.717537","2022-01-25 13:04:23.717537","{""h"": [{""c"": {""id"": 819, ""uid"": ""csi_0nSWKq1bkjSrv83"", ""article_id"": 131, ""created_at"": ""2022-01-25T13:04:23.717537"", ""updated_at"": ""2022-01-25T13:04:23.717537"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115863718}], ""v"": 1}"
"838","csi_q1t48YK78eckhEj","114","364","2022-01-25 13:04:31.135058","2022-01-25 13:04:31.135058","{""h"": [{""c"": {""id"": 838, ""uid"": ""csi_q1t48YK78eckhEj"", ""article_id"": 114, ""created_at"": ""2022-01-25T13:04:31.135058"", ""updated_at"": ""2022-01-25T13:04:31.135058"", ""industry_id"": 364}, ""v"": 1, ""ts"": 1643115871135}], ""v"": 1}"
"868","csi_Lixr1oPjXlFGMA2","247","586","2022-01-25 13:04:45.217152","2022-01-25 13:04:45.217152","{""h"": [{""c"": {""id"": 868, ""uid"": ""csi_Lixr1oPjXlFGMA2"", ""article_id"": 247, ""created_at"": ""2022-01-25T13:04:45.217152"", ""updated_at"": ""2022-01-25T13:04:45.217152"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115885217}], ""v"": 1}"
"815","csi_oEBGjDjhZXrUJzO","115","586","2022-01-25 13:04:22.979811","2022-01-25 13:04:22.979811","{""h"": [{""c"": {""id"": 815, ""uid"": ""csi_oEBGjDjhZXrUJzO"", ""article_id"": 115, ""created_at"": ""2022-01-25T13:04:22.979811"", ""updated_at"": ""2022-01-25T13:04:22.979811"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115862980}], ""v"": 1}"
"816","csi_qxKxPvv8gJ2zrtm","115","209","2022-01-25 13:04:22.985761","2022-01-25 13:04:22.985761","{""h"": [{""c"": {""id"": 816, ""uid"": ""csi_qxKxPvv8gJ2zrtm"", ""article_id"": 115, ""created_at"": ""2022-01-25T13:04:22.985761"", ""updated_at"": ""2022-01-25T13:04:22.985761"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1643115862986}], ""v"": 1}"
"817","csi_1D1suLqzkrYCMxb","115","498","2022-01-25 13:04:22.991318","2022-01-25 13:04:22.991318","{""h"": [{""c"": {""id"": 817, ""uid"": ""csi_1D1suLqzkrYCMxb"", ""article_id"": 115, ""created_at"": ""2022-01-25T13:04:22.991318"", ""updated_at"": ""2022-01-25T13:04:22.991318"", ""industry_id"": 498}, ""v"": 1, ""ts"": 1643115862991}], ""v"": 1}"
"818","csi_vKec2P6K2WXUlBg","115","589","2022-01-25 13:04:22.998292","2022-01-25 13:04:22.998292","{""h"": [{""c"": {""id"": 818, ""uid"": ""csi_vKec2P6K2WXUlBg"", ""article_id"": 115, ""created_at"": ""2022-01-25T13:04:22.998292"", ""updated_at"": ""2022-01-25T13:04:22.998292"", ""industry_id"": 589}, ""v"": 1, ""ts"": 1643115862998}], ""v"": 1}"
"839","csi_Duic2jA6EaItJQj","297","586","2022-01-25 13:04:31.764364","2022-01-25 13:04:31.764364","{""h"": [{""c"": {""id"": 839, ""uid"": ""csi_Duic2jA6EaItJQj"", ""article_id"": 297, ""created_at"": ""2022-01-25T13:04:31.764364"", ""updated_at"": ""2022-01-25T13:04:31.764364"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115871764}], ""v"": 1}"
"840","csi_rClIaIFLceLpjHb","297","509","2022-01-25 13:04:31.770606","2022-01-25 13:04:31.770606","{""h"": [{""c"": {""id"": 840, ""uid"": ""csi_rClIaIFLceLpjHb"", ""article_id"": 297, ""created_at"": ""2022-01-25T13:04:31.770606"", ""updated_at"": ""2022-01-25T13:04:31.770606"", ""industry_id"": 509}, ""v"": 1, ""ts"": 1643115871771}], ""v"": 1}"
"878","csi_MwSny85VJs0HOwx","127","586","2022-01-25 13:04:47.261022","2022-01-25 13:04:47.261022","{""h"": [{""c"": {""id"": 878, ""uid"": ""csi_MwSny85VJs0HOwx"", ""article_id"": 127, ""created_at"": ""2022-01-25T13:04:47.261022"", ""updated_at"": ""2022-01-25T13:04:47.261022"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115887261}], ""v"": 1}"
"879","csi_uPVCH8cjfRK7xD2","127","137","2022-01-25 13:04:47.268761","2022-01-25 13:04:47.268761","{""h"": [{""c"": {""id"": 879, ""uid"": ""csi_uPVCH8cjfRK7xD2"", ""article_id"": 127, ""created_at"": ""2022-01-25T13:04:47.268761"", ""updated_at"": ""2022-01-25T13:04:47.268761"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1643115887269}], ""v"": 1}"
"880","csi_lDOf2KWDzCyIMnD","127","399","2022-01-25 13:04:47.274892","2022-01-25 13:04:47.274892","{""h"": [{""c"": {""id"": 880, ""uid"": ""csi_lDOf2KWDzCyIMnD"", ""article_id"": 127, ""created_at"": ""2022-01-25T13:04:47.274892"", ""updated_at"": ""2022-01-25T13:04:47.274892"", ""industry_id"": 399}, ""v"": 1, ""ts"": 1643115887275}], ""v"": 1}"
"881","csi_628TksZhwCgmd8f","127","266","2022-01-25 13:04:47.283081","2022-01-25 13:04:47.283081","{""h"": [{""c"": {""id"": 881, ""uid"": ""csi_628TksZhwCgmd8f"", ""article_id"": 127, ""created_at"": ""2022-01-25T13:04:47.283081"", ""updated_at"": ""2022-01-25T13:04:47.283081"", ""industry_id"": 266}, ""v"": 1, ""ts"": 1643115887283}], ""v"": 1}"
"882","csi_2HsH1wprCZsUde6","127","1370","2022-01-25 13:04:47.288905","2022-01-25 13:04:47.288905","{""h"": [{""c"": {""id"": 882, ""uid"": ""csi_2HsH1wprCZsUde6"", ""article_id"": 127, ""created_at"": ""2022-01-25T13:04:47.288905"", ""updated_at"": ""2022-01-25T13:04:47.288905"", ""industry_id"": 1370}, ""v"": 1, ""ts"": 1643115887289}], ""v"": 1}"
"820","csi_QTlksFkfLJvpRPN","240","586","2022-01-25 13:04:24.926324","2022-01-25 13:04:24.926324","{""h"": [{""c"": {""id"": 820, ""uid"": ""csi_QTlksFkfLJvpRPN"", ""article_id"": 240, ""created_at"": ""2022-01-25T13:04:24.926324"", ""updated_at"": ""2022-01-25T13:04:24.926324"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115864926}], ""v"": 1}"
"821","csi_zdu9FeRyBdwSfRy","240","677","2022-01-25 13:04:24.931267","2022-01-25 13:04:24.931267","{""h"": [{""c"": {""id"": 821, ""uid"": ""csi_zdu9FeRyBdwSfRy"", ""article_id"": 240, ""created_at"": ""2022-01-25T13:04:24.931267"", ""updated_at"": ""2022-01-25T13:04:24.931267"", ""industry_id"": 677}, ""v"": 1, ""ts"": 1643115864931}], ""v"": 1}"
"853","csi_0QUB27IZaqmModm","78","586","2022-01-25 13:04:34.550428","2022-01-25 13:04:34.550428","{""h"": [{""c"": {""id"": 853, ""uid"": ""csi_0QUB27IZaqmModm"", ""article_id"": 78, ""created_at"": ""2022-01-25T13:04:34.550428"", ""updated_at"": ""2022-01-25T13:04:34.550428"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115874550}], ""v"": 1}"
"854","csi_hGqWYBYtjyHA9Yi","78","240","2022-01-25 13:04:34.557104","2022-01-25 13:04:34.557104","{""h"": [{""c"": {""id"": 854, ""uid"": ""csi_hGqWYBYtjyHA9Yi"", ""article_id"": 78, ""created_at"": ""2022-01-25T13:04:34.557104"", ""updated_at"": ""2022-01-25T13:04:34.557104"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1643115874557}], ""v"": 1}"
"855","csi_mbImRfvJjW9oqTX","78","209","2022-01-25 13:04:34.575467","2022-01-25 13:04:34.575467","{""h"": [{""c"": {""id"": 855, ""uid"": ""csi_mbImRfvJjW9oqTX"", ""article_id"": 78, ""created_at"": ""2022-01-25T13:04:34.575467"", ""updated_at"": ""2022-01-25T13:04:34.575467"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1643115874575}], ""v"": 1}"
"856","csi_MFjwCjtFLilf62Y","78","423","2022-01-25 13:04:34.58127","2022-01-25 13:04:34.58127","{""h"": [{""c"": {""id"": 856, ""uid"": ""csi_MFjwCjtFLilf62Y"", ""article_id"": 78, ""created_at"": ""2022-01-25T13:04:34.58127"", ""updated_at"": ""2022-01-25T13:04:34.58127"", ""industry_id"": 423}, ""v"": 1, ""ts"": 1643115874581}], ""v"": 1}"
"857","csi_T5wTlBXd1NwjL4b","78","210","2022-01-25 13:04:34.586602","2022-01-25 13:04:34.586602","{""h"": [{""c"": {""id"": 857, ""uid"": ""csi_T5wTlBXd1NwjL4b"", ""article_id"": 78, ""created_at"": ""2022-01-25T13:04:34.586602"", ""updated_at"": ""2022-01-25T13:04:34.586602"", ""industry_id"": 210}, ""v"": 1, ""ts"": 1643115874587}], ""v"": 1}"
"858","csi_L2vkEA6JJNedKMI","242","586","2022-01-25 13:04:38.111663","2022-01-25 13:04:38.111663","{""h"": [{""c"": {""id"": 858, ""uid"": ""csi_L2vkEA6JJNedKMI"", ""article_id"": 242, ""created_at"": ""2022-01-25T13:04:38.111663"", ""updated_at"": ""2022-01-25T13:04:38.111663"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115878112}], ""v"": 1}"
"1206","csi_w9OV89LVkk6PyoD","403","586","2022-02-09 16:13:49.979489","2022-02-09 16:13:49.979489","{""h"": [{""c"": {""id"": 1206, ""uid"": ""csi_w9OV89LVkk6PyoD"", ""article_id"": 403, ""created_at"": ""2022-02-09T16:13:49.979489"", ""updated_at"": ""2022-02-09T16:13:49.979489"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1644423229979}], ""v"": 1}"
"1207","csi_C7HdurgEGI8WzA2","403","176","2022-02-09 16:13:49.987076","2022-02-09 16:13:49.987076","{""h"": [{""c"": {""id"": 1207, ""uid"": ""csi_C7HdurgEGI8WzA2"", ""article_id"": 403, ""created_at"": ""2022-02-09T16:13:49.987076"", ""updated_at"": ""2022-02-09T16:13:49.987076"", ""industry_id"": 176}, ""v"": 1, ""ts"": 1644423229987}], ""v"": 1}"
"866","csi_6WMSfRxsdiKkcgP","95","586","2022-01-25 13:04:41.538232","2022-01-25 13:04:41.538232","{""h"": [{""c"": {""id"": 866, ""uid"": ""csi_6WMSfRxsdiKkcgP"", ""article_id"": 95, ""created_at"": ""2022-01-25T13:04:41.538232"", ""updated_at"": ""2022-01-25T13:04:41.538232"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115881538}], ""v"": 1}"
"867","csi_JvGbZ9k7jwxEvym","95","240","2022-01-25 13:04:41.543204","2022-01-25 13:04:41.543204","{""h"": [{""c"": {""id"": 867, ""uid"": ""csi_JvGbZ9k7jwxEvym"", ""article_id"": 95, ""created_at"": ""2022-01-25T13:04:41.543204"", ""updated_at"": ""2022-01-25T13:04:41.543204"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1643115881543}], ""v"": 1}"
"1214","csi_hRVVHeJ4kBqJqxL","407","240","2022-02-09 16:18:19.538494","2022-02-09 16:18:19.538494","{""h"": [{""c"": {""id"": 1214, ""uid"": ""csi_hRVVHeJ4kBqJqxL"", ""article_id"": 407, ""created_at"": ""2022-02-09T16:18:19.538494"", ""updated_at"": ""2022-02-09T16:18:19.538494"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1644423499538}], ""v"": 1}"
"859","csi_pn0dDi6iKZJ5Ooy","242","576","2022-01-25 13:04:38.119015","2022-01-25 13:04:38.119015","{""h"": [{""c"": {""id"": 859, ""uid"": ""csi_pn0dDi6iKZJ5Ooy"", ""article_id"": 242, ""created_at"": ""2022-01-25T13:04:38.119015"", ""updated_at"": ""2022-01-25T13:04:38.119015"", ""industry_id"": 576}, ""v"": 1, ""ts"": 1643115878119}], ""v"": 1}"
"862","csi_SJwRgOyMu8ssyVF","193","586","2022-01-25 13:04:38.889085","2022-01-25 13:04:38.889085","{""h"": [{""c"": {""id"": 862, ""uid"": ""csi_SJwRgOyMu8ssyVF"", ""article_id"": 193, ""created_at"": ""2022-01-25T13:04:38.889085"", ""updated_at"": ""2022-01-25T13:04:38.889085"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115878889}], ""v"": 1}"
"863","csi_usw7U4CBsczpT1L","193","40","2022-01-25 13:04:38.894981","2022-01-25 13:04:38.894981","{""h"": [{""c"": {""id"": 863, ""uid"": ""csi_usw7U4CBsczpT1L"", ""article_id"": 193, ""created_at"": ""2022-01-25T13:04:38.894981"", ""updated_at"": ""2022-01-25T13:04:38.894981"", ""industry_id"": 40}, ""v"": 1, ""ts"": 1643115878895}], ""v"": 1}"
"883","csi_BqqmtT6clisfLso","111","586","2022-01-25 13:04:48.759573","2022-01-25 13:04:48.759573","{""h"": [{""c"": {""id"": 883, ""uid"": ""csi_BqqmtT6clisfLso"", ""article_id"": 111, ""created_at"": ""2022-01-25T13:04:48.759573"", ""updated_at"": ""2022-01-25T13:04:48.759573"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115888760}], ""v"": 1}"
"1208","csi_iJaCdeHijvGLhcN","404","67","2022-02-09 16:18:16.207425","2022-02-09 16:18:16.207425","{""h"": [{""c"": {""id"": 1208, ""uid"": ""csi_iJaCdeHijvGLhcN"", ""article_id"": 404, ""created_at"": ""2022-02-09T16:18:16.207425"", ""updated_at"": ""2022-02-09T16:18:16.207425"", ""industry_id"": 67}, ""v"": 1, ""ts"": 1644423496207}], ""v"": 1}"
"869","csi_EuhPIWWupQu0dad","191","586","2022-01-25 13:04:45.305973","2022-01-25 13:04:45.305973","{""h"": [{""c"": {""id"": 869, ""uid"": ""csi_EuhPIWWupQu0dad"", ""article_id"": 191, ""created_at"": ""2022-01-25T13:04:45.305973"", ""updated_at"": ""2022-01-25T13:04:45.305973"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643115885306}], ""v"": 1}"
