id,uid,article_id,type,position,created_at,updated_at,log_data
"7529","css_HPdATEutWYvKpUK","397","overview","1","2022-02-09 11:52:43.009917","2022-02-09 11:52:43.009917","{""h"": [{""c"": {""id"": 7529, ""uid"": ""css_HPdATEutWYvKpUK"", ""type"": ""overview"", ""position"": 1, ""article_id"": 397, ""created_at"": ""2022-02-09T11:52:43.009917"", ""updated_at"": ""2022-02-09T11:52:43.009917""}, ""v"": 1, ""ts"": 1644407563010}], ""v"": 1}"
"7530","css_fGACpO4oEz7NdCc","397","outcome","2","2022-02-09 11:52:43.105725","2022-02-09 11:52:43.105725","{""h"": [{""c"": {""id"": 7530, ""uid"": ""css_fGACpO4oEz7NdCc"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 397, ""created_at"": ""2022-02-09T11:52:43.105725"", ""updated_at"": ""2022-02-09T11:52:43.105725""}, ""v"": 1, ""ts"": 1644407563106}], ""v"": 1}"
"7639","css_PTXod7xcUMqCLig","418","background","0","2022-02-11 08:52:52.110288","2022-02-11 08:52:52.110288","{""h"": [{""c"": {""id"": 7639, ""uid"": ""css_PTXod7xcUMqCLig"", ""type"": ""background"", ""position"": 0, ""article_id"": 418, ""created_at"": ""2022-02-11T08:52:52.110288"", ""updated_at"": ""2022-02-11T08:52:52.110288""}, ""v"": 1, ""ts"": 1644569572110}], ""v"": 1}"
"7640","css_vADGBuHZDZ6exGS","418","overview","1","2022-02-11 08:52:52.119083","2022-02-11 08:52:52.119083","{""h"": [{""c"": {""id"": 7640, ""uid"": ""css_vADGBuHZDZ6exGS"", ""type"": ""overview"", ""position"": 1, ""article_id"": 418, ""created_at"": ""2022-02-11T08:52:52.119083"", ""updated_at"": ""2022-02-11T08:52:52.119083""}, ""v"": 1, ""ts"": 1644569572119}], ""v"": 1}"
"7641","css_S4sV1giQOVg1KFo","418","outcome","2","2022-02-11 08:52:52.142304","2022-02-11 08:52:52.142304","{""h"": [{""c"": {""id"": 7641, ""uid"": ""css_S4sV1giQOVg1KFo"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 418, ""created_at"": ""2022-02-11T08:52:52.142304"", ""updated_at"": ""2022-02-11T08:52:52.142304""}, ""v"": 1, ""ts"": 1644569572142}], ""v"": 1}"
"7402","css_ZmfdnBOojeGa3Kp","340","background","0","2022-01-26 15:18:19.605705","2022-01-26 15:18:19.605705","{""h"": [{""c"": {""id"": 7402, ""uid"": ""css_ZmfdnBOojeGa3Kp"", ""type"": ""background"", ""position"": 0, ""article_id"": 340, ""created_at"": ""2022-01-26T15:18:19.605705"", ""updated_at"": ""2022-01-26T15:18:19.605705""}, ""v"": 1, ""ts"": 1643210299606}], ""v"": 1}"
"7403","css_KsNRuFDH3ZtRl7u","340","overview","1","2022-01-26 15:18:19.62201","2022-01-26 15:18:19.62201","{""h"": [{""c"": {""id"": 7403, ""uid"": ""css_KsNRuFDH3ZtRl7u"", ""type"": ""overview"", ""position"": 1, ""article_id"": 340, ""created_at"": ""2022-01-26T15:18:19.62201"", ""updated_at"": ""2022-01-26T15:18:19.62201""}, ""v"": 1, ""ts"": 1643210299622}], ""v"": 1}"
"7404","css_nSSIL61qNtRDNY7","340","outcome","2","2022-01-26 15:18:19.655273","2022-01-26 15:18:19.655273","{""h"": [{""c"": {""id"": 7404, ""uid"": ""css_nSSIL61qNtRDNY7"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 340, ""created_at"": ""2022-01-26T15:18:19.655273"", ""updated_at"": ""2022-01-26T15:18:19.655273""}, ""v"": 1, ""ts"": 1643210299655}], ""v"": 1}"
"6994","css_Si8vr5ymiwmZbOA","219","background","0","2022-01-25 11:35:38.293094","2022-01-25 11:35:38.293094","{""h"": [{""c"": {""id"": 6994, ""uid"": ""css_Si8vr5ymiwmZbOA"", ""type"": ""background"", ""position"": 0, ""article_id"": 219, ""created_at"": ""2022-01-25T11:35:38.293094"", ""updated_at"": ""2022-01-25T11:35:38.293094""}, ""v"": 1, ""ts"": 1643110538293}], ""v"": 1}"
"6995","css_W4h8PUJ9UNV0ffy","219","overview","1","2022-01-25 11:35:38.307283","2022-01-25 11:35:38.307283","{""h"": [{""c"": {""id"": 6995, ""uid"": ""css_W4h8PUJ9UNV0ffy"", ""type"": ""overview"", ""position"": 1, ""article_id"": 219, ""created_at"": ""2022-01-25T11:35:38.307283"", ""updated_at"": ""2022-01-25T11:35:38.307283""}, ""v"": 1, ""ts"": 1643110538307}], ""v"": 1}"
"7408","css_ScJ0YOcHzCVZHEq","343","background","0","2022-01-26 15:18:21.104069","2022-01-26 15:18:21.104069","{""h"": [{""c"": {""id"": 7408, ""uid"": ""css_ScJ0YOcHzCVZHEq"", ""type"": ""background"", ""position"": 0, ""article_id"": 343, ""created_at"": ""2022-01-26T15:18:21.104069"", ""updated_at"": ""2022-01-26T15:18:21.104069""}, ""v"": 1, ""ts"": 1643210301104}], ""v"": 1}"
"7409","css_5tCLX9PqXASvoZ6","343","overview","1","2022-01-26 15:18:21.1106","2022-01-26 15:18:21.1106","{""h"": [{""c"": {""id"": 7409, ""uid"": ""css_5tCLX9PqXASvoZ6"", ""type"": ""overview"", ""position"": 1, ""article_id"": 343, ""created_at"": ""2022-01-26T15:18:21.1106"", ""updated_at"": ""2022-01-26T15:18:21.1106""}, ""v"": 1, ""ts"": 1643210301111}], ""v"": 1}"
"4777","css_UvsJEAm0Y7HSWmt","230","background","0","2021-11-24 19:48:45.838501","2021-11-24 19:48:45.838501","{""h"": [{""c"": {""id"": 4777, ""uid"": ""css_UvsJEAm0Y7HSWmt"", ""type"": ""background"", ""position"": 0, ""article_id"": 230, ""created_at"": ""2021-11-24T19:48:45.838501"", ""updated_at"": ""2021-11-24T19:48:45.838501""}, ""v"": 1, ""ts"": 1637783325839}], ""v"": 1}"
"4778","css_QjUWL7Eq39sFf1J","230","overview","1","2021-11-24 19:48:45.875981","2021-11-24 19:48:45.875981","{""h"": [{""c"": {""id"": 4778, ""uid"": ""css_QjUWL7Eq39sFf1J"", ""type"": ""overview"", ""position"": 1, ""article_id"": 230, ""created_at"": ""2021-11-24T19:48:45.875981"", ""updated_at"": ""2021-11-24T19:48:45.875981""}, ""v"": 1, ""ts"": 1637783325876}], ""v"": 1}"
"4779","css_nb2921PGX6XeDTR","230","outcome","2","2021-11-24 19:48:45.944342","2021-11-24 19:48:45.944342","{""h"": [{""c"": {""id"": 4779, ""uid"": ""css_nb2921PGX6XeDTR"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 230, ""created_at"": ""2021-11-24T19:48:45.944342"", ""updated_at"": ""2021-11-24T19:48:45.944342""}, ""v"": 1, ""ts"": 1637783325944}], ""v"": 1}"
"6996","css_KRPM3SnQGngCVg0","219","outcome","2","2022-01-25 11:35:38.333068","2022-01-25 11:35:38.333068","{""h"": [{""c"": {""id"": 6996, ""uid"": ""css_KRPM3SnQGngCVg0"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 219, ""created_at"": ""2022-01-25T11:35:38.333068"", ""updated_at"": ""2022-01-25T11:35:38.333068""}, ""v"": 1, ""ts"": 1643110538333}], ""v"": 1}"
"7410","css_pHosgBUvDnbINbA","343","outcome","2","2022-01-26 15:18:21.140445","2022-01-26 15:18:21.140445","{""h"": [{""c"": {""id"": 7410, ""uid"": ""css_pHosgBUvDnbINbA"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 343, ""created_at"": ""2022-01-26T15:18:21.140445"", ""updated_at"": ""2022-01-26T15:18:21.140445""}, ""v"": 1, ""ts"": 1643210301140}], ""v"": 1}"
"7411","css_jT5RHs4LkEJkXNB","353","background","0","2022-01-26 15:18:23.375002","2022-01-26 15:18:23.375002","{""h"": [{""c"": {""id"": 7411, ""uid"": ""css_jT5RHs4LkEJkXNB"", ""type"": ""background"", ""position"": 0, ""article_id"": 353, ""created_at"": ""2022-01-26T15:18:23.375002"", ""updated_at"": ""2022-01-26T15:18:23.375002""}, ""v"": 1, ""ts"": 1643210303375}], ""v"": 1}"
"7412","css_Xyp2Q1nBqZhlcfl","353","overview","1","2022-01-26 15:18:23.385017","2022-01-26 15:18:23.385017","{""h"": [{""c"": {""id"": 7412, ""uid"": ""css_Xyp2Q1nBqZhlcfl"", ""type"": ""overview"", ""position"": 1, ""article_id"": 353, ""created_at"": ""2022-01-26T15:18:23.385017"", ""updated_at"": ""2022-01-26T15:18:23.385017""}, ""v"": 1, ""ts"": 1643210303385}], ""v"": 1}"
"7413","css_cSTeVPwXgf6h3Wl","353","outcome","2","2022-01-26 15:18:23.41695","2022-01-26 15:18:23.41695","{""h"": [{""c"": {""id"": 7413, ""uid"": ""css_cSTeVPwXgf6h3Wl"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 353, ""created_at"": ""2022-01-26T15:18:23.41695"", ""updated_at"": ""2022-01-26T15:18:23.41695""}, ""v"": 1, ""ts"": 1643210303417}], ""v"": 1}"
"7414","css_XthSpdIvyHH5vzu","348","background","0","2022-01-26 15:18:24.238967","2022-01-26 15:18:24.238967","{""h"": [{""c"": {""id"": 7414, ""uid"": ""css_XthSpdIvyHH5vzu"", ""type"": ""background"", ""position"": 0, ""article_id"": 348, ""created_at"": ""2022-01-26T15:18:24.238967"", ""updated_at"": ""2022-01-26T15:18:24.238967""}, ""v"": 1, ""ts"": 1643210304239}], ""v"": 1}"
"7415","css_Refvd6O8Lyjrr0M","348","overview","1","2022-01-26 15:18:24.246352","2022-01-26 15:18:24.246352","{""h"": [{""c"": {""id"": 7415, ""uid"": ""css_Refvd6O8Lyjrr0M"", ""type"": ""overview"", ""position"": 1, ""article_id"": 348, ""created_at"": ""2022-01-26T15:18:24.246352"", ""updated_at"": ""2022-01-26T15:18:24.246352""}, ""v"": 1, ""ts"": 1643210304246}], ""v"": 1}"
"7416","css_NZxDdC3tw0JpRWv","348","outcome","2","2022-01-26 15:18:24.275666","2022-01-26 15:18:24.275666","{""h"": [{""c"": {""id"": 7416, ""uid"": ""css_NZxDdC3tw0JpRWv"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 348, ""created_at"": ""2022-01-26T15:18:24.275666"", ""updated_at"": ""2022-01-26T15:18:24.275666""}, ""v"": 1, ""ts"": 1643210304276}], ""v"": 1}"
"6655","css_EFD4unrcjzunEZ3","92","background","0","2022-01-23 18:54:39.081162","2022-01-23 18:54:39.081162","{""h"": [{""c"": {""id"": 6655, ""uid"": ""css_EFD4unrcjzunEZ3"", ""type"": ""background"", ""position"": 0, ""article_id"": 92, ""created_at"": ""2022-01-23T18:54:39.081162"", ""updated_at"": ""2022-01-23T18:54:39.081162""}, ""v"": 1, ""ts"": 1642964079081}], ""v"": 1}"
"6656","css_t3S8AL5H0orkPBE","92","overview","1","2022-01-23 18:54:39.093743","2022-01-23 18:54:39.093743","{""h"": [{""c"": {""id"": 6656, ""uid"": ""css_t3S8AL5H0orkPBE"", ""type"": ""overview"", ""position"": 1, ""article_id"": 92, ""created_at"": ""2022-01-23T18:54:39.093743"", ""updated_at"": ""2022-01-23T18:54:39.093743""}, ""v"": 1, ""ts"": 1642964079094}], ""v"": 1}"
"6657","css_lPc703NRV4hrCXE","92","outcome","2","2022-01-23 18:54:39.168272","2022-01-23 18:54:39.168272","{""h"": [{""c"": {""id"": 6657, ""uid"": ""css_lPc703NRV4hrCXE"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 92, ""created_at"": ""2022-01-23T18:54:39.168272"", ""updated_at"": ""2022-01-23T18:54:39.168272""}, ""v"": 1, ""ts"": 1642964079168}], ""v"": 1}"
"6997","css_Z0PwWl5rqTxqkT8","4","background","0","2022-01-25 13:04:16.608811","2022-01-25 13:04:16.608811","{""h"": [{""c"": {""id"": 6997, ""uid"": ""css_Z0PwWl5rqTxqkT8"", ""type"": ""background"", ""position"": 0, ""article_id"": 4, ""created_at"": ""2022-01-25T13:04:16.608811"", ""updated_at"": ""2022-01-25T13:04:16.608811""}, ""v"": 1, ""ts"": 1643115856609}], ""v"": 1}"
"6998","css_kXgWgSFdeLedDNv","4","overview","1","2022-01-25 13:04:16.628867","2022-01-25 13:04:16.628867","{""h"": [{""c"": {""id"": 6998, ""uid"": ""css_kXgWgSFdeLedDNv"", ""type"": ""overview"", ""position"": 1, ""article_id"": 4, ""created_at"": ""2022-01-25T13:04:16.628867"", ""updated_at"": ""2022-01-25T13:04:16.628867""}, ""v"": 1, ""ts"": 1643115856629}], ""v"": 1}"
"6999","css_JyjqpCPNC0Hd7x4","4","outcome","2","2022-01-25 13:04:16.669511","2022-01-25 13:04:16.669511","{""h"": [{""c"": {""id"": 6999, ""uid"": ""css_JyjqpCPNC0Hd7x4"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 4, ""created_at"": ""2022-01-25T13:04:16.669511"", ""updated_at"": ""2022-01-25T13:04:16.669511""}, ""v"": 1, ""ts"": 1643115856670}], ""v"": 1}"
"7009","css_L0IGnymti5Hxy79","133","background","0","2022-01-25 13:04:18.763522","2022-01-25 13:04:18.763522","{""h"": [{""c"": {""id"": 7009, ""uid"": ""css_L0IGnymti5Hxy79"", ""type"": ""background"", ""position"": 0, ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.763522"", ""updated_at"": ""2022-01-25T13:04:18.763522""}, ""v"": 1, ""ts"": 1643115858764}], ""v"": 1}"
"7010","css_lMVeQpJ5IIp5qHM","133","overview","1","2022-01-25 13:04:18.769347","2022-01-25 13:04:18.769347","{""h"": [{""c"": {""id"": 7010, ""uid"": ""css_lMVeQpJ5IIp5qHM"", ""type"": ""overview"", ""position"": 1, ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.769347"", ""updated_at"": ""2022-01-25T13:04:18.769347""}, ""v"": 1, ""ts"": 1643115858769}], ""v"": 1}"
"7011","css_DeHAbNqeIMUpzMl","133","outcome","2","2022-01-25 13:04:18.796273","2022-01-25 13:04:18.796273","{""h"": [{""c"": {""id"": 7011, ""uid"": ""css_DeHAbNqeIMUpzMl"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 133, ""created_at"": ""2022-01-25T13:04:18.796273"", ""updated_at"": ""2022-01-25T13:04:18.796273""}, ""v"": 1, ""ts"": 1643115858796}], ""v"": 1}"
"7030","css_ioCJuh5SualKU9s","240","background","0","2022-01-25 13:04:24.876078","2022-01-25 13:04:24.876078","{""h"": [{""c"": {""id"": 7030, ""uid"": ""css_ioCJuh5SualKU9s"", ""type"": ""background"", ""position"": 0, ""article_id"": 240, ""created_at"": ""2022-01-25T13:04:24.876078"", ""updated_at"": ""2022-01-25T13:04:24.876078""}, ""v"": 1, ""ts"": 1643115864876}], ""v"": 1}"
"7031","css_ihVoLALOJCMMNSL","240","overview","1","2022-01-25 13:04:24.882117","2022-01-25 13:04:24.882117","{""h"": [{""c"": {""id"": 7031, ""uid"": ""css_ihVoLALOJCMMNSL"", ""type"": ""overview"", ""position"": 1, ""article_id"": 240, ""created_at"": ""2022-01-25T13:04:24.882117"", ""updated_at"": ""2022-01-25T13:04:24.882117""}, ""v"": 1, ""ts"": 1643115864882}], ""v"": 1}"
"7032","css_N4DOSWLgzapw8yJ","240","outcome","2","2022-01-25 13:04:24.907228","2022-01-25 13:04:24.907228","{""h"": [{""c"": {""id"": 7032, ""uid"": ""css_N4DOSWLgzapw8yJ"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 240, ""created_at"": ""2022-01-25T13:04:24.907228"", ""updated_at"": ""2022-01-25T13:04:24.907228""}, ""v"": 1, ""ts"": 1643115864907}], ""v"": 1}"
"7417","css_Mc0eSR0PnB7MUXt","347","background","0","2022-01-26 15:18:27.130207","2022-01-26 15:18:27.130207","{""h"": [{""c"": {""id"": 7417, ""uid"": ""css_Mc0eSR0PnB7MUXt"", ""type"": ""background"", ""position"": 0, ""article_id"": 347, ""created_at"": ""2022-01-26T15:18:27.130207"", ""updated_at"": ""2022-01-26T15:18:27.130207""}, ""v"": 1, ""ts"": 1643210307130}], ""v"": 1}"
"7418","css_MmhAYJJ5CblDAcb","347","overview","1","2022-01-26 15:18:27.13778","2022-01-26 15:18:27.13778","{""h"": [{""c"": {""id"": 7418, ""uid"": ""css_MmhAYJJ5CblDAcb"", ""type"": ""overview"", ""position"": 1, ""article_id"": 347, ""created_at"": ""2022-01-26T15:18:27.13778"", ""updated_at"": ""2022-01-26T15:18:27.13778""}, ""v"": 1, ""ts"": 1643210307138}], ""v"": 1}"
"7419","css_t46NVMdocH2sOiq","347","outcome","2","2022-01-26 15:18:27.160988","2022-01-26 15:18:27.160988","{""h"": [{""c"": {""id"": 7419, ""uid"": ""css_t46NVMdocH2sOiq"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 347, ""created_at"": ""2022-01-26T15:18:27.160988"", ""updated_at"": ""2022-01-26T15:18:27.160988""}, ""v"": 1, ""ts"": 1643210307161}], ""v"": 1}"
"7420","css_bwzp1g2SjGagavI","345","background","0","2022-01-26 15:18:27.624087","2022-01-26 15:18:27.624087","{""h"": [{""c"": {""id"": 7420, ""uid"": ""css_bwzp1g2SjGagavI"", ""type"": ""background"", ""position"": 0, ""article_id"": 345, ""created_at"": ""2022-01-26T15:18:27.624087"", ""updated_at"": ""2022-01-26T15:18:27.624087""}, ""v"": 1, ""ts"": 1643210307624}], ""v"": 1}"
"7421","css_sIafsAd3fXikumg","345","overview","1","2022-01-26 15:18:27.63029","2022-01-26 15:18:27.63029","{""h"": [{""c"": {""id"": 7421, ""uid"": ""css_sIafsAd3fXikumg"", ""type"": ""overview"", ""position"": 1, ""article_id"": 345, ""created_at"": ""2022-01-26T15:18:27.63029"", ""updated_at"": ""2022-01-26T15:18:27.63029""}, ""v"": 1, ""ts"": 1643210307630}], ""v"": 1}"
"7422","css_gym54u0bToO2xof","345","outcome","2","2022-01-26 15:18:27.649237","2022-01-26 15:18:27.649237","{""h"": [{""c"": {""id"": 7422, ""uid"": ""css_gym54u0bToO2xof"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 345, ""created_at"": ""2022-01-26T15:18:27.649237"", ""updated_at"": ""2022-01-26T15:18:27.649237""}, ""v"": 1, ""ts"": 1643210307649}], ""v"": 1}"
"7081","css_BkRFSKKcV0WJSKL","191","background","0","2022-01-25 13:04:45.236393","2022-01-25 13:04:45.236393","{""h"": [{""c"": {""id"": 7081, ""uid"": ""css_BkRFSKKcV0WJSKL"", ""type"": ""background"", ""position"": 0, ""article_id"": 191, ""created_at"": ""2022-01-25T13:04:45.236393"", ""updated_at"": ""2022-01-25T13:04:45.236393""}, ""v"": 1, ""ts"": 1643115885236}], ""v"": 1}"
"7423","css_aboYsdghbPm3wQG","346","background","0","2022-01-26 15:18:27.917499","2022-01-26 15:18:27.917499","{""h"": [{""c"": {""id"": 7423, ""uid"": ""css_aboYsdghbPm3wQG"", ""type"": ""background"", ""position"": 0, ""article_id"": 346, ""created_at"": ""2022-01-26T15:18:27.917499"", ""updated_at"": ""2022-01-26T15:18:27.917499""}, ""v"": 1, ""ts"": 1643210307917}], ""v"": 1}"
"7424","css_y3XwxjMT3skrYfs","346","overview","1","2022-01-26 15:18:27.923998","2022-01-26 15:18:27.923998","{""h"": [{""c"": {""id"": 7424, ""uid"": ""css_y3XwxjMT3skrYfs"", ""type"": ""overview"", ""position"": 1, ""article_id"": 346, ""created_at"": ""2022-01-26T15:18:27.923998"", ""updated_at"": ""2022-01-26T15:18:27.923998""}, ""v"": 1, ""ts"": 1643210307924}], ""v"": 1}"
"3808","css_XxjZsRbRIHDj8cN","204","background","0","2021-10-17 11:40:04.873887","2021-10-17 11:40:04.873887","{""h"": [{""c"": {""id"": 3808, ""uid"": ""css_XxjZsRbRIHDj8cN"", ""type"": ""background"", ""position"": 0, ""article_id"": 204, ""created_at"": ""2021-10-17T11:40:04.873887"", ""updated_at"": ""2021-10-17T11:40:04.873887""}, ""v"": 1, ""ts"": 1634470804874}], ""v"": 1}"
"3809","css_ZKWdmmJXsn465Ad","204","overview","1","2021-10-17 11:40:04.913372","2021-10-17 11:40:04.913372","{""h"": [{""c"": {""id"": 3809, ""uid"": ""css_ZKWdmmJXsn465Ad"", ""type"": ""overview"", ""position"": 1, ""article_id"": 204, ""created_at"": ""2021-10-17T11:40:04.913372"", ""updated_at"": ""2021-10-17T11:40:04.913372""}, ""v"": 1, ""ts"": 1634470804913}], ""v"": 1}"
"3810","css_k1fnIttRmVrrDVP","204","outcome","2","2021-10-17 11:40:04.997795","2021-10-17 11:40:04.997795","{""h"": [{""c"": {""id"": 3810, ""uid"": ""css_k1fnIttRmVrrDVP"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 204, ""created_at"": ""2021-10-17T11:40:04.997795"", ""updated_at"": ""2021-10-17T11:40:04.997795""}, ""v"": 1, ""ts"": 1634470804998}], ""v"": 1}"
"7425","css_sgCx5OKDVosM8Po","346","outcome","2","2022-01-26 15:18:27.946579","2022-01-26 15:18:27.946579","{""h"": [{""c"": {""id"": 7425, ""uid"": ""css_sgCx5OKDVosM8Po"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 346, ""created_at"": ""2022-01-26T15:18:27.946579"", ""updated_at"": ""2022-01-26T15:18:27.946579""}, ""v"": 1, ""ts"": 1643210307947}], ""v"": 1}"
"7645","css_4yNTiO06cZGSibb","417","background","0","2022-02-11 09:03:03.224705","2022-02-11 09:03:03.224705","{""h"": [{""c"": {""id"": 7645, ""uid"": ""css_4yNTiO06cZGSibb"", ""type"": ""background"", ""position"": 0, ""article_id"": 417, ""created_at"": ""2022-02-11T09:03:03.224705"", ""updated_at"": ""2022-02-11T09:03:03.224705""}, ""v"": 1, ""ts"": 1644570183225}], ""v"": 1}"
"7646","css_zIVQHn4FQDdSg1A","417","overview","1","2022-02-11 09:03:03.245933","2022-02-11 09:03:03.245933","{""h"": [{""c"": {""id"": 7646, ""uid"": ""css_zIVQHn4FQDdSg1A"", ""type"": ""overview"", ""position"": 1, ""article_id"": 417, ""created_at"": ""2022-02-11T09:03:03.245933"", ""updated_at"": ""2022-02-11T09:03:03.245933""}, ""v"": 1, ""ts"": 1644570183246}], ""v"": 1}"
"7647","css_SAkzfTrwnhX5Dsp","417","outcome","2","2022-02-11 09:03:03.285637","2022-02-11 09:03:03.285637","{""h"": [{""c"": {""id"": 7647, ""uid"": ""css_SAkzfTrwnhX5Dsp"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 417, ""created_at"": ""2022-02-11T09:03:03.285637"", ""updated_at"": ""2022-02-11T09:03:03.285637""}, ""v"": 1, ""ts"": 1644570183286}], ""v"": 1}"
"6484","css_gJFvfF1OgqYjVjF","192","background","0","2022-01-23 12:59:43.657734","2022-01-23 12:59:43.657734","{""h"": [{""c"": {""id"": 6484, ""uid"": ""css_gJFvfF1OgqYjVjF"", ""type"": ""background"", ""position"": 0, ""article_id"": 192, ""created_at"": ""2022-01-23T12:59:43.657734"", ""updated_at"": ""2022-01-23T12:59:43.657734""}, ""v"": 1, ""ts"": 1642942783658}], ""v"": 1}"
"6485","css_7934UNfdLLD24DA","192","overview","1","2022-01-23 12:59:43.66563","2022-01-23 12:59:43.66563","{""h"": [{""c"": {""id"": 6485, ""uid"": ""css_7934UNfdLLD24DA"", ""type"": ""overview"", ""position"": 1, ""article_id"": 192, ""created_at"": ""2022-01-23T12:59:43.66563"", ""updated_at"": ""2022-01-23T12:59:43.66563""}, ""v"": 1, ""ts"": 1642942783666}], ""v"": 1}"
"6486","css_iJ2bK0KwdlmN7kz","192","outcome","2","2022-01-23 12:59:43.700548","2022-01-23 12:59:43.700548","{""h"": [{""c"": {""id"": 6486, ""uid"": ""css_iJ2bK0KwdlmN7kz"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 192, ""created_at"": ""2022-01-23T12:59:43.700548"", ""updated_at"": ""2022-01-23T12:59:43.700548""}, ""v"": 1, ""ts"": 1642942783701}], ""v"": 1}"
"6487","css_E2Hzf2BoGxNOhVb","358","background","0","2022-01-23 12:59:44.374849","2022-01-23 12:59:44.374849","{""h"": [{""c"": {""id"": 6487, ""uid"": ""css_E2Hzf2BoGxNOhVb"", ""type"": ""background"", ""position"": 0, ""article_id"": 358, ""created_at"": ""2022-01-23T12:59:44.374849"", ""updated_at"": ""2022-01-23T12:59:44.374849""}, ""v"": 1, ""ts"": 1642942784375}], ""v"": 1}"
"6488","css_b7SBXlfYvKUear2","358","overview","1","2022-01-23 12:59:44.381369","2022-01-23 12:59:44.381369","{""h"": [{""c"": {""id"": 6488, ""uid"": ""css_b7SBXlfYvKUear2"", ""type"": ""overview"", ""position"": 1, ""article_id"": 358, ""created_at"": ""2022-01-23T12:59:44.381369"", ""updated_at"": ""2022-01-23T12:59:44.381369""}, ""v"": 1, ""ts"": 1642942784381}], ""v"": 1}"
"6489","css_6NvVOkIJHrpHlEY","358","outcome","2","2022-01-23 12:59:44.407906","2022-01-23 12:59:44.407906","{""h"": [{""c"": {""id"": 6489, ""uid"": ""css_6NvVOkIJHrpHlEY"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 358, ""created_at"": ""2022-01-23T12:59:44.407906"", ""updated_at"": ""2022-01-23T12:59:44.407906""}, ""v"": 1, ""ts"": 1642942784408}], ""v"": 1}"
